2022-05-06 Dunstable 7 210.08
2022-05-06 Duxbury 53 350.22
2022-05-06 "East Bridgewater" 148 1002.96
2022-05-06 "East Brookfield" 6 267.68
2022-05-06 "East Longmeadow" 200 1182.42
2022-05-06 Eastham 10 215.22
2022-05-06 Easthampton 55 339.22
2022-05-06 Easton 213 898.8
2022-05-06 Edgartown 6 146.28
2022-05-06 Egremont 5 456.27
2022-05-06 Erving 5 238.77
2022-05-06 Essex 17 456.9
2022-05-06 Everett 1212 2497.1
2022-05-06 Fairhaven 136 848.38
2022-05-06 "Fall River" 652 728.92
2022-05-06 Falmouth 136 435.18
2022-05-06 Fitchburg 320 759.15
2022-05-06 Florida <5 *
2022-05-06 Foxborough 89 491.36
2022-05-06 Framingham 1159 1556.41
2022-05-06 Franklin 98 289.84
2022-05-06 Freetown 68 751.52
2022-05-06 Gardner 116 580.29
2022-05-06 Georgetown 35 391.77
2022-05-06 Gill <5 *
2022-05-06 Gloucester 188 656.77
2022-05-06 Goshen <5 *
2022-05-06 Gosnold 0 0
2022-05-06 Grafton 63 315.88
2022-05-06 Granby 18 293.09
2022-05-06 Granville 8 514.04
2022-05-06 "Great Barrington" 49 721.04
2022-05-06 Greenfield 174 1002.05
2022-05-06 Groton 29 249.02
2022-05-06 Groveland 20 292.67
2022-05-06 Hadley 33 573.88
2022-05-06 Halifax 29 379.51
2022-05-06 Hamilton 22 294.35
2022-05-06 Hampden 17 344.08
2022-05-06 Hancock <5 *
2022-05-06 Hanover 53 369.99
2022-05-06 Hanson 73 681.81
2022-05-06 Hardwick 7 211.39
2022-05-06 Harvard 15 216.53
2022-05-06 Harwich 96 764.14
2022-05-06 Hatfield 9 277.17
2022-05-06 Haverhill 833 1265.08
2022-05-06 Hawley 0 0
2022-05-06 Heath 0 0
2022-05-06 Hingham 186 781.92
2022-05-06 Hinsdale <5 *
2022-05-06 Holbrook 153 1354.58
2022-05-06 Holden 70 371.14
2022-05-06 Holland 6 234.35
2022-05-06 Holliston 44 319.2
2022-05-06 Holyoke 678 1645.46
2022-05-06 Hopedale 22 387.39
2022-05-06 Hopkinton 104 637.47
2022-05-06 Hubbardston 5 107.28
2022-05-06 Hudson 125 596.76
2022-05-06 Hull 35 354.38
2022-05-06 Huntington 12 542.65
2022-05-06 Ipswich 52 386.71
2022-05-06 Kingston 97 715.16
2022-05-06 Lakeville 48 425.13
2022-05-06 Lancaster 62 723.64
2022-05-06 Lanesborough 6 196.97
2022-05-06 Lawrence 1975 2239.84
2022-05-06 Lee 16 272.12
2022-05-06 Leicester 106 941.06
2022-05-06 Lenox 12 245.97
2022-05-06 Leominster 294 724.28
2022-05-06 Leverett <5 *
2022-05-06 Lexington 278 816.56
2022-05-06 Leyden 0 0
2022-05-06 Lincoln 29 335.15
2022-05-06 Littleton 89 915.81
2022-05-06 Longmeadow 189 1218.59
2022-05-06 Lowell 2002 1713.18
2022-05-06 Ludlow 79 378.64
2022-05-06 Lunenburg 42 403.58
2022-05-06 Lynn 2536 2513.3
2022-05-06 Lynnfield 77 661
2022-05-06 Malden 897 1323.91
2022-05-06 Manchester 14 283.04
2022-05-06 Mansfield 123 520.39
2022-05-06 Marblehead 158 822.16
2022-05-06 Marion 7 150.85
2022-05-06 Marlborough 581 1337.51
2022-05-06 Marshfield 130 502.72
2022-05-06 Mashpee 42 273.12
2022-05-06 Mattapoisett 22 380.53
2022-05-06 Maynard 52 498.34
2022-05-06 Medfield 32 280.69
2022-05-06 Medford 829 1363.16
2022-05-06 Medway 68 519.88
2022-05-06 Melrose 181 625.82
2022-05-06 Mendon 20 345.24
2022-05-06 Merrimac 19 297.34
2022-05-06 Methuen 664 1239.94
2022-05-06 Middleborough 150 557.17
2022-05-06 Middlefield 0 0
2022-05-06 Middleton 128 1240.39
2022-05-06 Milford 470 1603.92
2022-05-06 Millbury 164 1200.84
2022-05-06 Millis 39 493.94
2022-05-06 Millville 13 366.12
2022-05-06 Milton 265 925.61
2022-05-06 Monroe 0 0
2022-05-06 Monson 22 260.81
2022-05-06 Montague 20 233.96
2022-05-06 Monterey 0 0
2022-05-06 Montgomery <5 *
2022-05-06 "Mount Washington" 0 0
2022-05-06 Nahant 31 947.46
2022-05-06 Nantucket 12 105.82
2022-05-06 Natick 311 865.75
2022-05-06 Needham 251 856.3
2022-05-06 "New Ashford" 0 0
2022-05-06 "New Bedford" 881 884.94
2022-05-06 "New Braintree" <5 *
2022-05-06 "New Marlborough" <5 *
2022-05-06 "New Salem" 0 0
2022-05-06 Newbury 6 90.24
2022-05-06 Newburyport 51 286.46
2022-05-06 Newton 588 641.03
2022-05-06 Norfolk 22 178.2
2022-05-06 "North Adams" 43 329.32
2022-05-06 "North Andover" 231 763.67
2022-05-06 "North Attleborough" 197 651.99
2022-05-06 "North Brookfield" 10 215.21
2022-05-06 "North Reading" 158 955.56
2022-05-06 Northampton 201 687.62
2022-05-06 Northborough 150 1095.63
2022-05-06 Northbridge 206 1145.44
2022-05-06 Northfield 0 0
2022-05-06 Norton 104 523.59
2022-05-06 Norwell 91 850.08
2022-05-06 Norwood 441 1464.52
2022-05-06 "Oak Bluffs" <5 *
2022-05-06 Oakham <5 *
2022-05-06 Orange 31 379.77
2022-05-06 Orleans 14 247.88
2022-05-06 Otis <5 *
2022-05-06 Oxford 37 268.45
2022-05-06 Palmer 31 260.63
2022-05-06 Paxton 17 343.49
2022-05-06 Peabody 740 1326.98
2022-05-06 Pelham <5 *
2022-05-06 Pembroke 59 315.96
2022-05-06 Pepperell 35 284.99
2022-05-06 Peru <5 *
2022-05-06 Petersham 5 394.7
2022-05-06 Phillipston 12 700.03
2022-05-06 Pittsfield 138 311.67
2022-05-06 Plainfield 0 0
2022-05-06 Plainville 47 515.14
2022-05-06 Plymouth 317 510.99
2022-05-06 Plympton 6 200.73
2022-05-06 Princeton <5 *
2022-05-06 Provincetown 21 800.34
2022-05-06 Quincy 903 892.82
2022-05-06 Randolph 735 2147.93
2022-05-06 Raynham 201 1345.65
2022-05-06 Reading 221 804.11
2022-05-06 Rehoboth 40 317.06
2022-05-06 Revere 1307 2145.57
2022-05-06 Richmond 5 376.53
2022-05-06 Rochester 19 337.02
2022-05-06 Rockland 227 1258.56
2022-05-06 Rockport 47 717.1
2022-05-06 Rowe <5 *
2022-05-06 Rowley 26 421.15
2022-05-06 Royalston <5 *
2022-05-06 Russell 8 423.95
2022-05-06 Rutland 33 366.3
2022-05-06 Salem 445 988.48
2022-05-06 Salisbury 37 418.52
2022-05-06 Sandisfield <5 *
2022-05-06 Sandwich 67 318.52
2022-05-06 Saugus 391 1375.53
2022-05-06 Savoy <5 *
2022-05-06 Scituate 84 463.54
2022-05-06 Seekonk 51 364.23
2022-05-06 Sharon 115 628.05
2022-05-06 Sheffield 13 421.12
2022-05-06 Shelburne 7 378.53
2022-05-06 Sherborn 11 286.66
2022-05-06 Shirley 134 1589.73
2022-05-06 Shrewsbury 240 609.15
2022-05-06 Shutesbury <5 *
2022-05-06 Somerset 80 432.26
2022-05-06 Somerville 660 862.31
2022-05-06 "South Hadley" 61 337.03
2022-05-06 Southampton 26 432.93
2022-05-06 Southborough 35 359.98
2022-05-06 Southbridge 66 391.85
2022-05-06 Southwick 42 428.86
2022-05-06 Spencer 33 286.45
2022-05-06 Springfield 1615 1020
2022-05-06 Sterling 52 660.46
2022-05-06 Stockbridge 11 630.9
2022-05-06 Stoneham 300 1345.05
2022-05-06 Stoughton 485 1753.59
2022-05-06 Stow 22 305.14
2022-05-06 Sturbridge 27 258.57
2022-05-06 Sudbury 98 547.37
2022-05-06 Sunderland 7 184.14
2022-05-06 Sutton 38 422.95
2022-05-06 Swampscott 109 795.23
2022-05-06 Swansea 73 457.12
2022-05-06 Taunton 690 1204.63
2022-05-06 Templeton 98 1097.31
2022-05-06 Tewksbury 429 1393.28
2022-05-06 Tisbury <5 *
2022-05-06 Tolland <5 *
2022-05-06 Topsfield 100 1711.18
2022-05-06 Townsend 24 262.33
2022-05-06 Truro 10 506.37
2022-05-06 Tyngsborough 79 658.84
2022-05-06 Tyringham <5 *
2022-05-06 Upton 15 165.91
2022-05-06 Uxbridge 55 356.83
2022-05-06 Wakefield 244 903.54
2022-05-06 Wales <5 *
2022-05-06 Walpole 178 687.24
2022-05-06 Waltham 872 1308.14
2022-05-06 Ware 17 167.67
2022-05-06 Wareham 162 676.39
2022-05-06 Warren 12 221.32
2022-05-06 Warwick 0 0
2022-05-06 Washington <5 *
2022-05-06 Watertown 305 919.43
2022-05-06 Wayland 83 624.91
2022-05-06 Webster 100 581.7
2022-05-06 Wellesley 200 672.62
2022-05-06 Wellfleet <5 *
2022-05-06 Wendell 0 0
2022-05-06 Wenham 12 230.5
2022-05-06 "West Boylston" 29 369.42
2022-05-06 "West Bridgewater" 76 1048.63
2022-05-06 "West Brookfield" 10 269.57
2022-05-06 "West Newbury" 5 122.5
2022-05-06 "West Springfield" 256 869.06
2022-05-06 "West Stockbridge" <5 *
2022-05-06 "West Tisbury" 7 242.81
2022-05-06 Westborough 251 1332.12
2022-05-06 Westfield 384 923.56
2022-05-06 Westford 120 518.6
2022-05-06 Westhampton <5 *
2022-05-06 Westminster 17 231.86
2022-05-06 Weston 89 802.25
2022-05-06 Westport 54 324.44
2022-05-06 Westwood 93 630.96
2022-05-06 Weymouth 560 998.87
2022-05-06 Whately <5 *
2022-05-06 Whitman 147 953.32
2022-05-06 Wilbraham 152 1045.22
2022-05-06 Williamsburg 9 364.84
2022-05-06 Williamstown 80 1085.67
2022-05-06 Wilmington 288 1181.63
2022-05-06 Winchendon 58 539.7
2022-05-06 Winchester 79 353.88
2022-05-06 Windsor 0 0
2022-05-06 Winthrop 196 1039.94
2022-05-06 Woburn 424 1021.91
2022-05-06 Worcester 2989 1557.84
2022-05-06 Worthington 0 0
2022-05-06 Wrentham 145 1286.09
2022-05-06 Yarmouth 80 333.01
2022-05-06 Unknown1 326 *
2022-05-06 "State Total" 72025 1033.83
