2020-04-22 Hardwick <5 *
2020-04-22 Harvard 13 187.66
2020-04-22 Harwich 30 238.8
2020-04-22 Hatfield 6 *
2020-04-22 Haverhill 385 584.7
2020-04-22 Hawley 0 0
2020-04-22 Heath 0 0
2020-04-22 Hingham 108 454.02
2020-04-22 Hinsdale <5 *
2020-04-22 Holbrook 83 734.84
2020-04-22 Holden 34 180.27
2020-04-22 Holland 5 195.29
2020-04-22 Holliston 21 152.35
2020-04-22 Holyoke 474 1150.36
2020-04-22 Hopedale 8 140.87
2020-04-22 Hopkinton 65 398.42
2020-04-22 Hubbardston <5 *
2020-04-22 Hudson 73 348.51
2020-04-22 Hull 17 172.13
2020-04-22 Huntington 6 271.33
2020-04-22 Ipswich 33 245.41
2020-04-22 Kingston 50 368.64
2020-04-22 Lakeville 27 239.14
2020-04-22 Lancaster 12 140.06
2020-04-22 Lanesborough 5 *
2020-04-22 Lawrence 1205 1366.59
2020-04-22 Lee 11 187.08
2020-04-22 Leicester 58 514.92
2020-04-22 Lenox 11 225.47
2020-04-22 Leominster 128 315.33
2020-04-22 Leverett <5 *
2020-04-22 Lexington 218 640.33
2020-04-22 Leyden 0 0
2020-04-22 Lincoln 25 288.92
2020-04-22 Littleton 69 710.01
2020-04-22 Longmeadow 159 1025.16
2020-04-22 Lowell 1235 1056.83
2020-04-22 Ludlow 47 225.27
2020-04-22 Lunenburg 24 230.62
2020-04-22 Lynn 1387 1374.58
2020-04-22 Lynnfield 56 480.73
2020-04-22 Malden 560 826.52
2020-04-22 Manchester 12 242.6
2020-04-22 Mansfield 87 368.08
2020-04-22 Marblehead 65 338.23
2020-04-22 Marion <5 *
2020-04-22 Marlborough 295 679.11
2020-04-22 Marshfield 83 320.96
2020-04-22 Mashpee 34 221.1
2020-04-22 Mattapoisett 9 155.67
2020-04-22 Maynard 24 230
2020-04-22 Medfield 23 201.75
2020-04-22 Medford 590 970.16
2020-04-22 Medway 46 351.68
2020-04-22 Melrose 126 435.65
2020-04-22 Mendon 10 172.62
2020-04-22 Merrimac 8 *
2020-04-22 Methuen 409 763.76
2020-04-22 Middleborough 72 267.44
2020-04-22 Middlefield 0 0
2020-04-22 Middleton 89 862.46
2020-04-22 Milford 114 389.04
2020-04-22 Millbury 117 856.7
2020-04-22 Millis 27 341.96
2020-04-22 Millville 7 *
2020-04-22 Milton 141 492.49
2020-04-22 Monroe 0 0
2020-04-22 Monson 14 165.97
2020-04-22 Montague 14 163.77
2020-04-22 Monterey 0 0
2020-04-22 Montgomery <5 *
2020-04-22 "Mount Washington" 0 0
2020-04-22 Nahant 28 855.77
2020-04-22 Nantucket 9 79.37
2020-04-22 Natick 214 595.73
2020-04-22 Needham 156 532.2
2020-04-22 "New Ashford" 0 0
2020-04-22 "New Bedford" 212 212.95
2020-04-22 "New Braintree" <5 *
2020-04-22 "New Marlborough" <5 *
2020-04-22 "New Salem" 0 0
2020-04-22 Newbury <5 *
2020-04-22 Newburyport 38 213.44
2020-04-22 Newton 455 496.03
2020-04-22 Norfolk 14 113.4
2020-04-22 "North Adams" 39 298.69
2020-04-22 "North Andover" 121 400.02
2020-04-22 "North Attleborough" 107 354.13
2020-04-22 "North Brookfield" 5 *
2020-04-22 "North Reading" 119 719.7
2020-04-22 Northampton 119 407.1
2020-04-22 Northborough 74 540.51
2020-04-22 Northbridge 90 500.44
2020-04-22 Northfield <5 *
2020-04-22 Norton 66 332.28
2020-04-22 Norwell 52 485.76
2020-04-22 Norwood 316 1049.41
2020-04-22 "Oak Bluffs" <5 *
2020-04-22 Oakham <5 *
2020-04-22 Orange 25 306.27
2020-04-22 Orleans 11 194.76
2020-04-22 Otis <5 *
2020-04-22 Oxford 23 166.88
2020-04-22 Palmer 14 117.7
2020-04-22 Paxton 9 181.85
2020-04-22 Peabody 380 681.42
2020-04-22 Pelham <5 *
2020-04-22 Pembroke 44 235.63
2020-04-22 Pepperell 21 171
2020-04-22 Peru <5 *
2020-04-22 Petersham <5 *
2020-04-22 Phillipston 7 408.35
2020-04-22 Pittsfield 120 271.02
2020-04-22 Plainfield 0 0
2020-04-22 Plainville 32 350.73
2020-04-22 Plymouth 152 245.02
2020-04-22 Plympton <5 *
2020-04-22 Princeton <5 *
2020-04-22 Provincetown 18 686.01
2020-04-22 Quincy 551 544.79
2020-04-22 Randolph 481 1405.65
2020-04-22 Raynham 110 736.42
2020-04-22 Reading 118 429.34
2020-04-22 Rehoboth 27 214.02
2020-04-22 Revere 759 1245.97
2020-04-22 Richmond 5 376.53
2020-04-22 Rochester 8 141.9
2020-04-22 Rockland 133 737.4
2020-04-22 Rockport 24 366.18
2020-04-22 Rowe 0 0
2020-04-22 Rowley 16 259.17
2020-04-22 Royalston <5 *
2020-04-22 Russell 9 476.94
2020-04-22 Rutland 22 244.2
2020-04-22 Salem 277 615.3
2020-04-22 Salisbury 19 214.92
2020-04-22 Sandisfield <5 *
2020-04-22 Sandwich 57 270.98
2020-04-22 Saugus 194 682.49
2020-04-22 Savoy <5 *
2020-04-22 Scituate 54 297.99
2020-04-22 Seekonk 34 242.82
2020-04-22 Sharon 69 376.83
2020-04-22 Sheffield 11 356.33
2020-04-22 Shelburne 5 270.38
2020-04-22 Sherborn 5 *
2020-04-22 Shirley 25 296.59
2020-04-22 Shrewsbury 147 373.11
2020-04-22 Shutesbury <5 *
2020-04-22 Somerset 38 205.32
2020-04-22 Somerville 415 542.21
2020-04-22 "South Hadley" 46 254.16
2020-04-22 Southampton 24 399.63
2020-04-22 Southborough 21 215.99
2020-04-22 Southbridge 42 249.36
2020-04-22 Southwick 25 255.28
2020-04-22 Spencer 11 95.48
2020-04-22 Springfield 835 527.37
2020-04-22 Sterling 16 203.22
2020-04-22 Stockbridge 6 344.13
2020-04-22 Stoneham 180 807.03
2020-04-22 Stoughton 305 1102.77
2020-04-22 Stow 9 124.83
2020-04-22 Sturbridge 21 201.11
2020-04-22 Sudbury 55 307.2
2020-04-22 Sunderland 7 184.14
2020-04-22 Sutton 20 222.61
2020-04-22 Swampscott 77 561.77
2020-04-22 Swansea 31 194.12
2020-04-22 Taunton 351 612.79
2020-04-22 Templeton 84 940.55
2020-04-22 Tewksbury 204 662.54
2020-04-22 Tisbury <5 *
2020-04-22 Tolland 0 0
2020-04-22 Topsfield 76 1300.49
2020-04-22 Townsend 17 185.81
2020-04-22 Truro 9 455.74
2020-04-22 Tyngsborough 63 525.4
2020-04-22 Tyringham <5 *
2020-04-22 Upton 13 143.79
2020-04-22 Uxbridge 29 188.15
2020-04-22 Wakefield 181 670.25
2020-04-22 Wales <5 *
2020-04-22 Walpole 145 559.83
2020-04-22 Waltham 542 813.09
2020-04-22 Ware 10 98.63
2020-04-22 Wareham 78 325.67
2020-04-22 Warren <5 *
2020-04-22 Warwick 0 0
2020-04-22 Washington <5 *
2020-04-22 Watertown 163 491.37
2020-04-22 Wayland 50 376.45
2020-04-22 Webster 48 279.22
2020-04-22 Wellesley 164 551.54
2020-04-22 Wellfleet <5 *
2020-04-22 Wendell 0 0
2020-04-22 Wenham 8 153.67
2020-04-22 "West Boylston" 21 267.51
2020-04-22 "West Bridgewater" 32 441.53
2020-04-22 "West Brookfield" 6 161.74
2020-04-22 "West Newbury" <5 *
2020-04-22 "West Springfield" 171 580.5
2020-04-22 "West Stockbridge" <5 *
2020-04-22 "West Tisbury" 7 242.81
2020-04-22 Westborough 133 705.86
2020-04-22 Westfield 270 649.38
2020-04-22 Westford 93 401.91
2020-04-22 Westhampton <5 *
2020-04-22 Westminster 13 177.3
2020-04-22 Weston 66 594.93
2020-04-22 Westport 16 96.13
2020-04-22 Westwood 67 454.56
2020-04-22 Weymouth 360 642.13
2020-04-22 Whately <5 *
2020-04-22 Whitman 87 564.21
2020-04-22 Wilbraham 91 625.75
2020-04-22 Williamsburg 5 202.69
2020-04-22 Williamstown 81 1099.24
2020-04-22 Wilmington 184 754.93
2020-04-22 Winchendon 41 381.51
2020-04-22 Winchester 60 268.77
2020-04-22 Windsor 0 0
2020-04-22 Winthrop 110 583.64
2020-04-22 Woburn 220 530.24
2020-04-22 Worcester 1457 759.37
2020-04-22 Worthington 0 0
2020-04-22 Wrentham 46 408
2020-04-22 Yarmouth 52 216.46
2020-04-22 Unknown 854 *
2020-04-22 "State Total" 42944 616.41
