2020-04-29 Huntington 9 406.99
2020-04-29 Ipswich 46 342.09
2020-04-29 Kingston 61 449.74
2020-04-29 Lakeville 41 363.13
2020-04-29 Lancaster 54 630.27
2020-04-29 Lanesborough 5 164.14
2020-04-29 Lawrence 1639 1858.78
2020-04-29 Lee 15 255.11
2020-04-29 Leicester 91 807.89
2020-04-29 Lenox 12 245.97
2020-04-29 Leominster 207 509.95
2020-04-29 Leverett <5 *
2020-04-29 Lexington 257 754.88
2020-04-29 Leyden 0 0
2020-04-29 Lincoln 25 288.92
2020-04-29 Littleton 76 782.04
2020-04-29 Longmeadow 177 1141.22
2020-04-29 Lowell 1649 1411.11
2020-04-29 Ludlow 59 282.78
2020-04-29 Lunenburg 34 326.71
2020-04-29 Lynn 2056 2037.6
2020-04-29 Lynnfield 73 626.66
2020-04-29 Malden 751 1108.43
2020-04-29 Manchester 13 262.82
2020-04-29 Mansfield 110 465.39
2020-04-29 Marblehead 118 614.02
2020-04-29 Marion 7 150.85
2020-04-29 Marlborough 429 987.59
2020-04-29 Marshfield 106 409.91
2020-04-29 Mashpee 37 240.61
2020-04-29 Mattapoisett 15 259.45
2020-04-29 Maynard 35 335.42
2020-04-29 Medfield 28 245.61
2020-04-29 Medford 756 1243.13
2020-04-29 Medway 61 466.36
2020-04-29 Melrose 157 542.84
2020-04-29 Mendon 14 241.67
2020-04-29 Merrimac 16 250.39
2020-04-29 Methuen 576 1075.61
2020-04-29 Middleborough 123 456.88
2020-04-29 Middlefield 0 0
2020-04-29 Middleton 109 1056.27
2020-04-29 Milford 316 1078.38
2020-04-29 Millbury 144 1054.4
2020-04-29 Millis 32 405.28
2020-04-29 Millville 10 281.63
2020-04-29 Milton 195 681.11
2020-04-29 Monroe 0 0
2020-04-29 Monson 18 213.39
2020-04-29 Montague 19 222.26
2020-04-29 Monterey 0 0
2020-04-29 Montgomery <5 *
2020-04-29 "Mount Washington" 0 0
2020-04-29 Nahant 29 886.33
2020-04-29 Nantucket 11 97.01
2020-04-29 Natick 280 779.45
2020-04-29 Needham 217 740.31
2020-04-29 "New Ashford" 0 0
2020-04-29 "New Bedford" 579 581.59
2020-04-29 "New Braintree" <5 *
2020-04-29 "New Marlborough" <5 *
2020-04-29 "New Salem" 0 0
2020-04-29 Newbury 6 90.24
2020-04-29 Newburyport 46 258.37
2020-04-29 Newton 553 602.87
2020-04-29 Norfolk 18 145.8
2020-04-29 "North Adams" 42 321.67
2020-04-29 "North Andover" 170 562.01
2020-04-29 "North Attleborough" 158 522.92
2020-04-29 "North Brookfield" 7 150.65
2020-04-29 "North Reading" 141 852.75
2020-04-29 Northampton 167 571.3
2020-04-29 Northborough 130 949.54
2020-04-29 Northbridge 117 650.57
2020-04-29 Northfield 0 0
2020-04-29 Norton 86 432.97
2020-04-29 Norwell 77 719.3
2020-04-29 Norwood 390 1295.15
2020-04-29 "Oak Bluffs" <5 *
2020-04-29 Oakham <5 *
2020-04-29 Orange 26 318.52
2020-04-29 Orleans 13 230.17
2020-04-29 Otis <5 *
2020-04-29 Oxford 29 210.41
2020-04-29 Palmer 23 193.37
2020-04-29 Paxton 13 262.67
2020-04-29 Peabody 611 1095.66
2020-04-29 Pelham <5 *
2020-04-29 Pembroke 52 278.47
2020-04-29 Pepperell 28 228
2020-04-29 Peru <5 *
2020-04-29 Petersham 5 394.7
2020-04-29 Phillipston 8 466.69
2020-04-29 Pittsfield 131 295.86
2020-04-29 Plainfield 0 0
2020-04-29 Plainville 39 427.46
2020-04-29 Plymouth 222 357.86
2020-04-29 Plympton 5 167.28
2020-04-29 Princeton <5 *
2020-04-29 Provincetown 21 800.34
2020-04-29 Quincy 767 758.35
2020-04-29 Randolph 643 1879.07
2020-04-29 Raynham 176 1178.28
2020-04-29 Reading 190 691.31
2020-04-29 Rehoboth 32 253.65
2020-04-29 Revere 1123 1843.51
2020-04-29 Richmond 5 376.53
2020-04-29 Rochester 14 248.33
2020-04-29 Rockland 206 1142.13
2020-04-29 Rockport 33 503.49
2020-04-29 Rowe 0 0
2020-04-29 Rowley 28 453.54
2020-04-29 Royalston <5 *
2020-04-29 Russell 8 423.95
2020-04-29 Rutland 28 310.8
2020-04-29 Salem 369 819.66
2020-04-29 Salisbury 33 373.28
2020-04-29 Sandisfield <5 *
2020-04-29 Sandwich 66 313.77
2020-04-29 Saugus 298 1048.36
2020-04-29 Savoy <5 *
2020-04-29 Scituate 62 342.13
2020-04-29 Seekonk 43 307.09
2020-04-29 Sharon 91 496.98
2020-04-29 Sheffield 11 356.33
2020-04-29 Shelburne 6 324.45
2020-04-29 Sherborn 10 260.6
2020-04-29 Shirley 115 1364.32
2020-04-29 Shrewsbury 183 464.48
2020-04-29 Shutesbury <5 *
2020-04-29 Somerset 61 329.59
2020-04-29 Somerville 573 748.64
2020-04-29 "South Hadley" 51 281.78
2020-04-29 Southampton 25 416.28
2020-04-29 Southborough 27 277.7
2020-04-29 Southbridge 53 314.67
2020-04-29 Southwick 39 398.23
2020-04-29 Spencer 23 199.65
2020-04-29 Springfield 1317 831.79
2020-04-29 Sterling 26 330.23
2020-04-29 Stockbridge 10 573.54
2020-04-29 Stoneham 260 1165.71
2020-04-29 Stoughton 401 1449.88
2020-04-29 Stow 16 221.92
2020-04-29 Sturbridge 24 229.84
2020-04-29 Sudbury 76 424.49
2020-04-29 Sunderland 9 236.75
2020-04-29 Sutton 25 278.26
2020-04-29 Swampscott 97 707.68
2020-04-29 Swansea 54 338.14
2020-04-29 Taunton 558 974.18
2020-04-29 Templeton 93 1041.32
2020-04-29 Tewksbury 357 1159.44
2020-04-29 Tisbury <5 *
2020-04-29 Tolland <5 *
2020-04-29 Topsfield 87 1488.72
2020-04-29 Townsend 21 229.54
2020-04-29 Truro 9 455.74
2020-04-29 Tyngsborough 72 600.46
2020-04-29 Tyringham <5 *
2020-04-29 Upton 13 143.79
2020-04-29 Uxbridge 51 330.88
2020-04-29 Wakefield 210 777.64
2020-04-29 Wales <5 *
2020-04-29 Walpole 178 687.24
2020-04-29 Waltham 748 1122.12
2020-04-29 Ware 15 147.95
2020-04-29 Wareham 115 480.15
2020-04-29 Warren 6 110.66
2020-04-29 Warwick 0 0
2020-04-29 Washington <5 *
2020-04-29 Watertown 273 822.97
2020-04-29 Wayland 59 444.21
2020-04-29 Webster 75 436.27
2020-04-29 Wellesley 187 628.9
2020-04-29 Wellfleet <5 *
2020-04-29 Wendell 0 0
2020-04-29 Wenham 12 230.5
2020-04-29 "West Boylston" 26 331.2
2020-04-29 "West Bridgewater" 65 896.86
2020-04-29 "West Brookfield" 10 269.57
2020-04-29 "West Newbury" 5 122.5
2020-04-29 "West Springfield" 217 736.66
2020-04-29 "West Stockbridge" <5 *
2020-04-29 "West Tisbury" 7 242.81
2020-04-29 Westborough 209 1109.21
2020-04-29 Westfield 344 827.35
2020-04-29 Westford 115 496.99
2020-04-29 Westhampton <5 *
2020-04-29 Westminster 14 190.94
2020-04-29 Weston 80 721.13
2020-04-29 Westport 43 258.35
2020-04-29 Westwood 82 556.33
2020-04-29 Weymouth 504 898.98
2020-04-29 Whately <5 *
2020-04-29 Whitman 124 804.16
2020-04-29 Wilbraham 115 790.79
2020-04-29 Williamsburg 8 324.3
2020-04-29 Williamstown 79 1072.1
2020-04-29 Wilmington 241 988.79
2020-04-29 Winchendon 51 474.57
2020-04-29 Winchester 76 340.44
2020-04-29 Windsor 0 0
2020-04-29 Winthrop 167 886.07
2020-04-29 Woburn 344 829.1
2020-04-29 Worcester 2284 1190.4
2020-04-29 Worthington 0 0
2020-04-29 Wrentham 120 1064.35
2020-04-29 Yarmouth 65 270.57
2020-04-29 Unknown1 446 *
2020-04-29 "State Total" 60265 865.03
