7/8/2020,Lexington,327,960.49
7/8/2020,Leyden,0,0
7/8/2020,Lincoln,41,473.83
7/8/2020,Littleton,100,1029
7/8/2020,Longmeadow,219,1412.01
7/8/2020,Lowell,2924,2502.17
7/8/2020,Ludlow,126,603.91
7/8/2020,Lunenburg,64,614.98
7/8/2020,Lynn,3666,3633.18
7/8/2020,Lynnfield,98,841.27
7/8/2020,Malden,1250,1844.92
7/8/2020,Manchester,20,404.34
7/8/2020,Mansfield,165,698.08
7/8/2020,Marblehead,237,1233.25
7/8/2020,Marion,13,280.14
7/8/2020,Marlborough,995,2290.57
7/8/2020,Marshfield,169,653.53
7/8/2020,Mashpee,64,416.18
7/8/2020,Mattapoisett,37,639.98
7/8/2020,Maynard,70,670.84
7/8/2020,Medfield,38,333.32
7/8/2020,Medford,1039,1708.48
7/8/2020,Medway,119,909.79
7/8/2020,Melrose,247,854.02
7/8/2020,Mendon,30,517.86
7/8/2020,Merrimac,35,547.73
7/8/2020,Methuen,1029,1921.53
7/8/2020,Middleborough,270,1002.9
7/8/2020,Middlefield,0,0
7/8/2020,Middleton,167,1618.32
7/8/2020,Milford,651,2221.6
7/8/2020,Millbury,214,1566.95
7/8/2020,Millis,49,620.59
7/8/2020,Millville,21,591.42
7/8/2020,Milton,305,1065.33
7/8/2020,Monroe,0,0
7/8/2020,Monson,39,462.35
7/8/2020,Montague,29,339.24
7/8/2020,Monterey,,
7/8/2020,Montgomery,,
7/8/2020,Mount Washington,0,0
7/8/2020,Nahant,40,1222.52
7/8/2020,Nantucket,19,167.56
7/8/2020,Natick,419,1166.4
7/8/2020,Needham,333,1136.05
7/8/2020,New Ashford,0,0
7/8/2020,New Bedford,2157,2166.64
7/8/2020,New Braintree,,
7/8/2020,New Marlborough,7,457.53
7/8/2020,New Salem,,
7/8/2020,Newbury,14,210.57
7/8/2020,Newburyport,99,556.06
7/8/2020,Newton,773,842.71
7/8/2020,Norfolk,27,218.7
7/8/2020,North Adams,46,352.3
7/8/2020,North Andover,346,1143.85
7/8/2020,North Attleborough,258,853.88
7/8/2020,North Brookfield,17,365.86
7/8/2020,North Reading,192,1161.19
7/8/2020,Northampton,281,961.29
7/8/2020,Northborough,224,1636.13
7/8/2020,Northbridge,312,1734.85
7/8/2020,Northfield,,
7/8/2020,Norton,135,679.66
7/8/2020,Norwell,122,1139.67
7/8/2020,Norwood,580,1926.13
7/8/2020,Oak Bluffs,6,116.08
7/8/2020,Oakham,7,331.31
7/8/2020,Orange,41,502.28
7/8/2020,Orleans,16,283.29
7/8/2020,Otis,,
7/8/2020,Oxford,82,594.95
7/8/2020,Palmer,50,420.37
7/8/2020,Paxton,33,666.77
7/8/2020,Peabody,1001,1795.01
7/8/2020,Pelham,,
7/8/2020,Pembroke,92,492.69
7/8/2020,Pepperell,52,423.42
7/8/2020,Peru,,
7/8/2020,Petersham,7,552.57
7/8/2020,Phillipston,16,933.38
7/8/2020,Pittsfield,179,404.27
7/8/2020,Plainfield,,
7/8/2020,Plainville,65,712.43
7/8/2020,Plymouth,610,983.3
7/8/2020,Plympton,11,368.01
7/8/2020,Princeton,6,183.92
7/8/2020,Provincetown,22,838.46
7/8/2020,Quincy,1148,1135.06
7/8/2020,Randolph,955,2790.85
7/8/2020,Raynham,239,1600.05
7/8/2020,Reading,300,1091.55
7/8/2020,Rehoboth,63,499.37
7/8/2020,Revere,1808,2968.01
7/8/2020,Richmond,5,376.53
7/8/2020,Rochester,37,656.31
7/8/2020,Rockland,286,1585.68
7/8/2020,Rockport,82,1251.11
7/8/2020,Rowe,0,0
7/8/2020,Rowley,59,955.68
7/8/2020,Royalston,,
7/8/2020,Russell,14,741.91
7/8/2020,Rutland,53,588.3
7/8/2020,Salem,637,1414.97
7/8/2020,Salisbury,53,599.51
7/8/2020,Sandisfield,,
7/8/2020,Sandwich,95,451.63
7/8/2020,Saugus,557,1959.52
7/8/2020,Savoy,,
7/8/2020,Scituate,190,1048.48
7/8/2020,Seekonk,82,585.62
7/8/2020,Sharon,159,868.34
7/8/2020,Sheffield,15,485.9
7/8/2020,Shelburne,8,432.6
7/8/2020,Sherborn,15,390.9
7/8/2020,Shirley,177,2099.87
